index,promptcategory,timecategory,imperative,temporalvalue,daytimevalue,subject,prompt,difficulty,prompttemplate,expectedValue,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2,model,category,lifespan,anAge,time,goldenrecordImages,periodstart,periodend,goldenrecordImagePath,DemolitionDate,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,Imperative,PromptTemplate,currentState,place,suggestion,image_path,exp_label_1,exp_label_2,label_1,label_2,label_3,maj
280,random before,,,,,Deutschlandhalle,Generate a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,2,,,Is the following subject present in the image: 'Deutschlandhalle'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlturbo,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,,,,12/03/2011,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0.0,01/01/1935,12.0,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},replaced by other,,,train_annotations/image_sdxlturbo_Buildings_280.png,0,0,0.0,0.0,1,0.0
614,random after,,,,,Marble Arch,Give me a photorealistic image of the Marble Arch in Italian Libya on 5/21/1978,2,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Marble Arch'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Marble Arch in Italian Libya on 5/21/1978'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,blackforest,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Arch%20of%20the%20Philaeni%2001.jpg,,,,01/01/1973,Point(18.7763 30.332),Italian Libya,10/15/1941,5/21/1978,Point(18.7763 30.332),18.7763,30.332,https://commons.wikimedia.org/wiki/Category:Marble%20Arch%20%28Libya%29,0.0,03/16/1937,14.0,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},demolished,,,train_annotations/image_blackforest_Buildings_614.png,0,0,0.0,0.0,0,0.0
660,random before,,,,,Monbijou Palace,Give me a photorealistic image of the Monbijou Palace in Germany on 11/09/1924,2,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Monbijou Palace'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Monbijou Palace in Germany on 11/09/1924'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,blackforest,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P014925%2C%20Berlin%2C%20Schlo%C3%9F%20Monbijou.jpg,,,,01/01/1959,Point(13.3967 52.5233),Germany,11/09/1924,9/9/1967,Point(13.3967 52.5233),13.3967,52.5233,https://commons.wikimedia.org/wiki/Category:Monbijou%20Palace,0.0,01/01/1703,16.0,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},demolished,,,train_annotations/image_blackforest_Buildings_660.png,0,0,0.0,1.0,0,0.0
1019,after,,,,,The Crystal Palace,Generate a photorealistic image of the The Crystal Palace in United Kingdom after 11/30/1936,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'The Crystal Palace'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the The Crystal Palace in United Kingdom after 11/30/1936'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlturbo,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Crystal%20Palace%20from%20the%20northeast%20from%20Dickinson%27s%20Comprehensive%20Pictures%20of%20the%20Great%20Exhibition%20of%201851.%201854.jpg,,,,11/30/1936,Point(-0.075788888 51.422294444),United Kingdom,03/30/1934,5/19/1938,Point(-0.075788888 51.422294444),-0.075788888,51.42229444,https://commons.wikimedia.org/wiki/Category:Crystal%20Palace%20%28building%29,0.0,05/01/1851,46.0,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},demolished,,,train_annotations/image_sdxlturbo_Buildings_1019.png,0,0,0.0,1.0,1,0.0
119,after,,,,,Berlin Wall,Give me a photorealistic image of the Berlin Wall in Germany after 11/09/1989,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Berlin Wall'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Berlin Wall in Germany after 11/09/1989'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,stable-diffusion-3-5,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20Wall%20Potsdamer%20Platz%20November%201975%20looking%20east%20crop.jpg,,,,11/09/1989,Point(13.441111111 52.504444444),Germany,10/23/1983,8/20/1994,Point(13.441111111 52.504444444),13.44111111,52.50444444,https://commons.wikimedia.org/wiki/Category:Berlin%20Wall,0.0,08/13/1961,124.0,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},demolished,,,train_annotations/image_stable-diffusion-3-5_Buildings_119.png,0,0,1.0,0.0,0,0.0
32,random before,,,,,Alfred P. Murrah Federal Building,Create a photorealistic image of the Alfred P. Murrah Federal Building in United States of America on 12/12/1993,2,,,Is the following subject present in the image: 'Alfred P. Murrah Federal Building'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the Alfred P. Murrah Federal Building in United States of America on 12/12/1993'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlbase,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Murrah%20Building%20-%20Aerial.jpg,,,,05/23/1995,Point(-97.516944444 35.472777777),United States of America,12/12/1993,1/10/2001,Point(-97.516944444 35.472777777),-97.51694444,35.47277778,https://commons.wikimedia.org/wiki/Category:Alfred%20P.%20Murrah%20Federal%20Building,0.0,01/01/1977,14.0,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},replaced by other,,,train_annotations/image_sdxlbase_Buildings_32.png,0,0,0.0,0.0,0,0.0
153,before,,,,,Boston Garden,Generate a photorealistic image of the Boston Garden in United States of America before 03/01/1998,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Boston Garden'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Boston Garden in United States of America before 03/01/1998'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlbase,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lipofsky-Boston-Garden.jpg,,,,03/01/1998,Point(-71.061716666 42.365697222),United States of America,12/02/1985,1/29/2003,Point(-71.061716666 42.365697222),-71.06171667,42.36569722,https://commons.wikimedia.org/wiki/Category:Boston%20Garden,0.0,01/01/1928,20.0,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},demolished,,,train_annotations/image_sdxlbase_Buildings_153.png,0,0,0.0,0.0,0,0.0
469,before,,,,,Hotel Moskva,Give me a photorealistic image of the Hotel Moskva in Russia before 01/01/2004,1,,,Is the following subject present in the image: 'Hotel Moskva'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of the Hotel Moskva in Russia before 01/01/2004'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlbase,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Moskva%20Hotel%20in%20MSK%20%28img1%29.jpg,,,,01/01/2004,Point(37.6165 55.756611111),Russia,09/11/1995,1/19/2007,Point(37.6165 55.756611111),37.6165,55.75661111,https://commons.wikimedia.org/wiki/Category:Hotel%20Moskva%2C%20Moscow,0.0,12/20/1935,9.0,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},replaced by other,,,train_annotations/image_sdxlbase_Buildings_469.png,0,0,0.0,1.0,0,0.0
59,after,,,,,Amway Arena,Generate a photorealistic image of the Amway Arena in United States of America after 03/25/2012,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Amway Arena'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Amway Arena in United States of America after 03/25/2012'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdxlturbo,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Amway%20Arena%20Exterior.jpg,,,,03/25/2012,Point(-81.386666666 28.548888888),United States of America,07/17/1997,1/27/2021,Point(-81.386666666 28.548888888),-81.38666667,28.54888889,https://commons.wikimedia.org/wiki/Category:Amway%20Arena,0.0,01/29/1989,16.0,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},demolished,,,train_annotations/image_sdxlturbo_Buildings_59.png,0,0,0.0,0.0,0,0.0
24,random before,,,,,Alexander Nevsky Cathedral,Generate a photorealistic image of the Alexander Nevsky Cathedral in Azerbaijan on 11/30/1929,2,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Alexander Nevsky Cathedral'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of the Alexander Nevsky Cathedral in Azerbaijan on 11/30/1929'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,stable-diffusion-3-5,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Nevsky%20Cathedral%2C%20Baku.jpg,,,,01/01/1936,Point(49.883333333 40.416666666),Azerbaijan,11/30/1929,8/21/1936,Point(49.883333333 40.416666666),49.88333333,40.41666667,https://commons.wikimedia.org/wiki/Category:Alexander%20Nevsky%20Cathedral%2C%20Baku,0.0,01/01/1898,17.0,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},demolished,,,train_annotations/image_stable-diffusion-3-5_Buildings_24.png,0,0,0.0,1.0,0,0.0
284,random before,,,,,Deutschlandhalle,Produce a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,2,,,Is the following subject present in the image: 'Deutschlandhalle'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,sdv15,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,,,,12/03/2011,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0.0,01/01/1935,12.0,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},replaced by other,,,train_annotations/image_sdv15_Buildings_284.png,0,0,0.0,0.0,1,0.0
529,before,,,,,Königsberg Castle,Create a photorealistic image of the Königsberg Castle in Russia before 01/01/1968,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: 'Königsberg Castle'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the Königsberg Castle in Russia before 01/01/1968'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,stable-diffusion-3-5,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,,,,01/01/1968,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0.0,01/01/1255,25.0,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},demolished,,,train_annotations/image_stable-diffusion-3-5_Buildings_529.png,0,0,0.0,0.0,0,0.0
349,before,,,,,Estádio Fonte Nova,Produce a photorealistic image of the Estádio Fonte Nova in Brazil before 08/01/2010,1,,,Is the following subject present in the image: 'Estádio Fonte Nova'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of the Estádio Fonte Nova in Brazil before 08/01/2010'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,blackforest,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/2116RP037.jpg,,,,08/01/2010,Point(-38.504194 -12.978806),Brazil,08/08/2001,2/23/2020,Point(-38.504194 -12.978806),-38.504194,-12.978806,https://commons.wikimedia.org/wiki/Category:Est%C3%A1dio%20Oct%C3%A1vio%20Mangabeira,0.0,01/01/1951,13.0,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},replaced by other,,,train_annotations/image_blackforest_Buildings_349.png,0,0,0.0,0.0,0,0.0
3,after,,,,,26 Commissars Memorial,Create a photorealistic image of the 26 Commissars Memorial in Azerbaijan after 01/01/2009,1,,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin",Is the following subject present in the image: '26 Commissars Memorial'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of the 26 Commissars Memorial in Azerbaijan after 01/01/2009'? Is the correct temporal knowledge applied (i.e. the building at the specific date)? Just reply with 'yes' or 'no'.,stable-diffusion-3-5,Buildings,,,,http://commons.wikimedia.org/wiki/Special:FilePath/26%20Baku%20Commissars%20Memorial%2C%201987.jpg,,,,01/01/2009,Point(49.845755 40.373136),Azerbaijan,11/17/1976,11/12/2014,Point(49.845755 40.373136),49.845755,40.373136,,0.0,01/01/1968,5.0,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},demolished,,,train_annotations/image_stable-diffusion-3-5_Buildings_3.png,0,0,0.0,1.0,0,0.0
